flight_id,scheduled_arrival,actual_arrival,cleaning_time,fueling_time,boarding_time,baggage_time,weather_condition,gate_available,crew_ready_offset,gate_delay,weather_delay,crew_delay_impact,actual_turnaround_time,scheduled_departure,actual_departure,departure_delay_minutes,is_delayed
AX320,2024-01-10 21:40:00,2024-01-10 21:58:00,13.3,17.7,24.8,16.6,Sunny,1,-40.7,0,0.0,0.0,42.5,2024-01-10 22:25:00,2024-01-10 22:40:30.000000000,15.5,1
AX625,2024-02-15 05:39:00,2024-02-15 05:37:00,25.7,11.9,19.7,20.6,Foggy,1,-28.3,0,17.82620847097329,0.0,63.22620847097329,2024-02-15 06:24:00,2024-02-15 06:40:13.572508260,16.226208471,1
AX614,2024-01-01 17:54:00,2024-01-01 18:09:00,19.5,16.8,32.2,16.3,Rainy,1,-0.8,0,4.661864053755746,0.0,56.36186405375575,2024-01-01 18:39:00,2024-01-01 19:05:21.711843228,26.361864053799998,1
AX827,2024-01-30 15:16:00,2024-01-30 15:12:00,13.7,16.9,35.5,20.1,Sunny,0,4.8,22,0.0,4.8,77.6,2024-01-30 16:01:00,2024-01-30 16:29:36.000000000,28.6,1
AX840,2024-01-07 13:55:00,2024-01-07 14:08:00,15.8,11.9,30.5,16.8,Sunny,1,10.0,0,0.0,10.0,47.3,2024-01-07 14:40:00,2024-01-07 14:55:18.000000000,15.3,1
AX435,2024-02-24 10:54:00,2024-02-24 10:56:00,15.3,18.6,24.6,17.2,Rainy,1,-29.3,0,5.106738795091351,0.0,48.306738795091356,2024-02-24 11:39:00,2024-02-24 11:44:18.404327706,5.3067387951,0
AX797,2024-01-11 12:00:00,2024-01-11 12:09:00,15.4,20.5,23.2,13.4,Sunny,0,8.2,21,0.0,8.2,64.7,2024-01-11 12:45:00,2024-01-11 13:13:42.000000000,28.7,1
AX154,2024-01-17 01:47:00,2024-01-17 01:43:00,22.8,23.1,17.9,10.0,Sunny,1,-29.1,0,0.0,0.0,41.0,2024-01-17 02:32:00,2024-01-17 02:24:00.000000000,-8.0,0
AX599,2024-01-02 09:06:00,2024-01-02 09:06:00,24.3,14.0,20.3,18.1,Sunny,1,-3.6,0,0.0,0.0,44.6,2024-01-02 09:51:00,2024-01-02 09:50:36.000000000,-0.4,0
AX987,2024-03-16 18:49:00,2024-03-16 18:49:00,28.5,15.8,22.3,21.7,Sunny,1,-1.3,0,0.0,0.0,50.8,2024-03-16 19:34:00,2024-03-16 19:39:48.000000000,5.8,0
AX865,2024-01-23 12:30:00,2024-01-23 12:32:00,16.5,16.0,17.1,21.0,Sunny,1,-20.1,0,0.0,0.0,38.1,2024-01-23 13:15:00,2024-01-23 13:10:06.000000000,-4.9,0
AX635,2024-03-15 15:37:00,2024-03-15 15:41:00,21.7,17.7,23.0,12.5,Sunny,1,2.1,0,0.0,2.1,44.7,2024-03-15 16:22:00,2024-03-15 16:25:42.000000000,3.7,0
AX261,2024-02-08 12:39:00,2024-02-08 12:39:00,16.8,22.0,23.3,10.0,Rainy,1,-42.8,0,5.145664762936503,0.0,50.4456647629365,2024-02-08 13:24:00,2024-02-08 13:29:26.739885774,5.4456647629,0
AX769,2024-02-27 14:46:00,2024-02-27 14:46:00,20.1,16.9,32.6,19.6,Sunny,1,-24.9,0,0.0,0.0,52.7,2024-02-27 15:31:00,2024-02-27 15:38:42.000000000,7.7,0
AX693,2024-01-02 12:16:00,2024-01-02 12:16:00,12.6,17.1,15.3,14.2,Sunny,1,-21.7,0,0.0,0.0,32.400000000000006,2024-01-02 13:01:00,2024-01-02 12:48:24.000000000,-12.6,0
AX258,2024-02-28 12:18:00,2024-02-28 12:24:00,14.4,10.6,26.0,17.7,Snowy,1,-0.1,0,31.41862566563458,0.0,75.11862566563458,2024-02-28 13:03:00,2024-02-28 13:39:07.117539936,36.1186256656,1
AX287,2024-03-16 05:51:00,2024-03-16 06:09:00,24.0,23.2,16.8,14.2,Rainy,0,-0.6,15,5.308934691735443,0.0,61.10893469173544,2024-03-16 06:36:00,2024-03-16 07:10:06.536081502,34.1089346917,1
AX159,2024-03-20 23:48:00,2024-03-20 23:45:00,12.6,13.1,15.0,12.2,Rainy,1,-6.7,0,5.963507274927393,0.0,34.063507274927396,2024-03-21 00:33:00,2024-03-21 00:19:03.810436493,-13.936492725116667,0
AX916,2024-02-28 10:33:00,2024-02-28 10:32:00,23.1,5.0,22.0,25.9,Sunny,1,-6.9,0,0.0,0.0,47.9,2024-02-28 11:18:00,2024-02-28 11:19:54.000000000,1.9,0
AX418,2024-02-12 23:58:00,2024-02-12 23:56:00,16.6,5.9,25.1,22.3,Sunny,1,9.2,0,0.0,9.2,47.400000000000006,2024-02-13 00:43:00,2024-02-13 00:43:24.000000000,0.4,0
AX977,2024-03-30 06:50:00,2024-03-30 07:13:00,10.4,16.3,32.6,19.9,Sunny,1,-15.5,0,0.0,0.0,52.5,2024-03-30 07:35:00,2024-03-30 08:05:30.000000000,30.5,1
AX310,2024-01-19 19:55:00,2024-01-19 19:59:00,10.0,9.9,23.4,24.4,Rainy,0,-16.6,25,5.4839872663997555,0.0,78.28398726639975,2024-01-19 20:40:00,2024-01-19 21:17:17.039235984,37.2839872664,1
AX505,2024-03-12 11:12:00,2024-03-12 11:09:00,27.3,15.2,21.8,20.1,Sunny,1,-12.3,0,0.0,0.0,49.1,2024-03-12 11:57:00,2024-03-12 11:58:06.000000000,1.1,0
AX763,2024-02-23 18:42:00,2024-02-23 18:42:00,10.5,9.0,20.8,18.1,Sunny,1,-24.8,0,0.0,0.0,38.900000000000006,2024-02-23 19:27:00,2024-02-23 19:20:54.000000000,-6.1,0
AX208,2024-01-28 18:42:00,2024-01-28 18:43:00,19.7,16.2,21.9,28.3,Sunny,1,-0.7,0,0.0,0.0,50.2,2024-01-28 19:27:00,2024-01-28 19:33:12.000000000,6.2,0
AX175,2024-02-09 16:04:00,2024-02-09 16:08:00,21.8,17.3,15.0,28.6,Sunny,1,-28.5,0,0.0,0.0,43.6,2024-02-09 16:49:00,2024-02-09 16:51:36.000000000,2.6,0
AX641,2024-01-05 14:10:00,2024-01-05 14:08:00,13.4,15.7,20.1,15.0,Foggy,0,-12.7,21,14.416272155794246,0.0,71.21627215579424,2024-01-05 14:55:00,2024-01-05 15:19:12.976329348,24.216272155800002,1
AX413,2024-03-16 13:48:00,2024-03-16 13:49:00,17.2,12.2,29.8,21.4,Sunny,1,3.7,0,0.0,3.7,51.2,2024-03-16 14:33:00,2024-03-16 14:40:12.000000000,7.2,0
AX216,2024-02-04 13:12:00,2024-02-04 13:23:00,22.4,18.5,15.0,20.7,Sunny,1,-13.8,0,0.0,0.0,37.4,2024-02-04 13:57:00,2024-02-04 14:00:24.000000000,3.4,0
AX967,2024-03-30 04:16:00,2024-03-30 04:21:00,21.5,13.4,22.5,24.3,Rainy,0,-25.7,27,4.0146947311388645,0.0,77.81469473113886,2024-03-30 05:01:00,2024-03-30 05:38:48.881683866,37.8146947311,1
AX803,2024-02-24 19:47:00,2024-02-24 19:44:00,17.7,14.2,23.3,14.7,Sunny,1,-5.0,0,0.0,0.0,41.0,2024-02-24 20:32:00,2024-02-24 20:25:00.000000000,-7.0,0
AX118,2024-03-23 14:52:00,2024-03-23 15:11:00,21.2,13.0,29.3,26.4,Sunny,1,0.9,0,0.0,0.9,55.7,2024-03-23 15:37:00,2024-03-23 16:06:42.000000000,29.7,1
AX531,2024-02-21 21:16:00,2024-02-21 21:16:00,19.5,13.9,25.7,15.4,Rainy,1,-2.9,0,4.198498579849781,0.0,49.398498579849786,2024-02-21 22:01:00,2024-02-21 22:05:23.909914788,4.3984985798,0
AX784,2024-02-03 07:53:00,2024-02-03 07:53:00,15.1,22.5,27.5,19.3,Sunny,1,-2.3,0,0.0,0.0,50.0,2024-02-03 08:38:00,2024-02-03 08:43:00.000000000,5.0,0
AX839,2024-01-07 23:53:00,2024-01-07 23:59:00,26.0,15.0,20.5,14.3,Snowy,1,-20.6,0,26.392591364089846,0.0,72.89259136408984,2024-01-08 00:38:00,2024-01-08 01:11:53.555481846,33.8925913641,1
AX449,2024-01-26 20:51:00,2024-01-26 20:52:00,21.0,9.9,15.0,17.3,Sunny,1,22.9,0,0.0,22.9,36.0,2024-01-26 21:36:00,2024-01-26 21:28:00.000000000,-8.0,0
AX282,2024-03-08 00:16:00,2024-03-08 00:19:00,10.8,11.2,21.8,14.8,Sunny,1,5.5,0,0.0,5.5,36.6,2024-03-08 01:01:00,2024-03-08 00:55:36.000000000,-5.4,0
AX212,2024-02-19 14:37:00,2024-02-19 14:38:00,22.6,13.9,24.1,15.2,Sunny,1,-20.1,0,0.0,0.0,46.7,2024-02-19 15:22:00,2024-02-19 15:24:42.000000000,2.7,0
AX282,2024-01-28 00:17:00,2024-01-28 00:16:00,16.9,11.8,31.9,23.9,Rainy,1,-6.7,0,4.947783954921299,0.0,60.747783954921296,2024-01-28 01:02:00,2024-01-28 01:16:44.867037294,14.747783954900001,0
AX580,2024-02-05 08:26:00,2024-02-05 08:26:00,18.6,18.8,16.4,19.8,Sunny,1,-6.7,0,0.0,0.0,36.2,2024-02-05 09:11:00,2024-02-05 09:02:12.000000000,-8.8,0
AX245,2024-02-05 20:16:00,2024-02-05 20:15:00,20.0,9.3,37.5,30.0,Sunny,0,-7.6,20,0.0,0.0,87.5,2024-02-05 21:01:00,2024-02-05 21:42:30.000000000,41.5,1
AX930,2024-03-16 11:59:00,2024-03-16 11:59:00,16.0,14.5,26.0,18.9,Sunny,1,-3.5,0,0.0,0.0,44.9,2024-03-16 12:44:00,2024-03-16 12:43:54.000000000,-0.1,0
AX727,2024-01-04 02:42:00,2024-01-04 02:40:00,29.0,19.0,20.4,16.1,Sunny,1,-10.0,0,0.0,0.0,49.4,2024-01-04 03:27:00,2024-01-04 03:29:24.000000000,2.4,0
AX212,2024-03-15 23:50:00,2024-03-15 23:46:00,12.5,12.5,20.1,17.4,Sunny,0,-1.1,18,0.0,0.0,55.5,2024-03-16 00:35:00,2024-03-16 00:41:30.000000000,6.5,0
AX862,2024-03-04 04:04:00,2024-03-04 04:10:00,20.3,16.8,24.0,19.2,Sunny,1,3.1,0,0.0,3.1,44.3,2024-03-04 04:49:00,2024-03-04 04:54:18.000000000,5.3,0
AX575,2024-02-20 15:36:00,2024-02-20 15:33:00,21.9,14.8,24.6,21.6,Sunny,1,-4.0,0,0.0,0.0,46.5,2024-02-20 16:21:00,2024-02-20 16:19:30.000000000,-1.5,0
AX862,2024-01-28 11:34:00,2024-01-28 11:46:00,20.2,14.9,25.1,18.0,Sunny,1,-19.3,0,0.0,0.0,45.3,2024-01-28 12:19:00,2024-01-28 12:31:18.000000000,12.3,0
AX402,2024-03-26 15:31:00,2024-03-26 15:31:00,19.0,17.0,28.8,13.6,Sunny,1,7.6,0,0.0,7.6,47.8,2024-03-26 16:16:00,2024-03-26 16:18:48.000000000,2.8,0
AX924,2024-01-31 01:24:00,2024-01-31 01:22:00,18.1,7.6,21.0,24.7,Rainy,1,-10.8,0,5.850071501140855,0.0,51.550071501140856,2024-01-31 02:09:00,2024-01-31 02:13:33.004290066,4.550071501100001,0
AX217,2024-02-20 15:32:00,2024-02-20 15:32:00,16.0,19.8,25.6,26.1,Sunny,1,-6.9,0,0.0,0.0,51.7,2024-02-20 16:17:00,2024-02-20 16:23:42.000000000,6.7,0
AX912,2024-01-06 02:18:00,2024-01-06 02:15:00,15.9,7.4,23.0,17.9,Sunny,1,-16.2,0,0.0,0.0,40.9,2024-01-06 03:03:00,2024-01-06 02:55:54.000000000,-7.1,0
AX260,2024-01-30 15:58:00,2024-01-30 16:11:00,25.8,19.5,34.9,27.4,Rainy,0,9.5,15,4.245733298797359,9.5,81.54573329879736,2024-01-30 16:43:00,2024-01-30 17:32:32.743997928,49.5457332988,1
AX500,2024-01-09 16:20:00,2024-01-09 16:17:00,17.8,16.7,15.0,17.5,Foggy,1,-18.7,0,16.262773448447373,0.0,49.06277344844737,2024-01-09 17:05:00,2024-01-09 17:06:03.766406904,1.0627734484,0
AX297,2024-01-09 00:25:00,2024-01-09 00:26:00,30.7,16.9,37.9,25.2,Sunny,1,-11.6,0,0.0,0.0,68.6,2024-01-09 01:10:00,2024-01-09 01:34:36.000000000,24.6,1
AX359,2024-02-12 16:40:00,2024-02-12 16:37:00,23.3,21.5,19.7,15.3,Sunny,1,27.7,0,0.0,27.7,43.0,2024-02-12 17:25:00,2024-02-12 17:20:00.000000000,-5.0,0
AX759,2024-01-04 15:21:00,2024-01-04 15:17:00,10.0,19.7,18.5,31.9,Sunny,1,-37.0,0,0.0,0.0,50.4,2024-01-04 16:06:00,2024-01-04 16:07:24.000000000,1.4,0
AX851,2024-03-03 00:34:00,2024-03-03 00:44:00,24.4,18.3,23.2,11.2,Sunny,1,-22.8,0,0.0,0.0,47.599999999999994,2024-03-03 01:19:00,2024-03-03 01:31:36.000000000,12.6,0
AX146,2024-01-16 20:21:00,2024-01-16 20:24:00,19.7,13.8,26.3,14.5,Sunny,1,6.3,0,0.0,6.3,46.0,2024-01-16 21:06:00,2024-01-16 21:10:00.000000000,4.0,0
AX498,2024-01-04 06:15:00,2024-01-04 06:11:00,13.1,13.6,22.8,31.0,Sunny,1,-8.2,0,0.0,0.0,53.8,2024-01-04 07:00:00,2024-01-04 07:04:48.000000000,4.8,0
AX809,2024-02-23 12:26:00,2024-02-23 12:43:00,26.5,18.4,28.6,11.4,Foggy,1,-1.3,0,14.750414757720197,0.0,69.8504147577202,2024-02-23 13:11:00,2024-02-23 13:52:51.024885462,41.8504147577,1
AX658,2024-03-19 04:56:00,2024-03-19 04:56:00,17.8,16.8,22.3,18.8,Sunny,1,-29.8,0,0.0,0.0,41.1,2024-03-19 05:41:00,2024-03-19 05:37:06.000000000,-3.9,0
AX177,2024-03-22 10:36:00,2024-03-22 10:36:00,17.4,16.2,21.1,17.4,Sunny,1,-12.8,0,0.0,0.0,38.5,2024-03-22 11:21:00,2024-03-22 11:14:30.000000000,-6.5,0
AX223,2024-01-10 22:38:00,2024-01-10 22:39:00,21.9,14.8,19.5,20.2,Snowy,1,-11.8,0,24.385685925051416,0.0,65.78568592505141,2024-01-10 23:23:00,2024-01-10 23:44:47.141155506,21.785685925099997,1
AX174,2024-02-05 08:54:00,2024-02-05 08:52:00,25.7,13.4,32.6,21.3,Sunny,1,-9.8,0,0.0,0.0,58.3,2024-02-05 09:39:00,2024-02-05 09:50:18.000000000,11.3,0
AX970,2024-01-16 12:11:00,2024-01-16 12:14:00,20.6,9.4,27.3,18.8,Sunny,1,-8.7,0,0.0,0.0,47.900000000000006,2024-01-16 12:56:00,2024-01-16 13:01:54.000000000,5.9,0
AX236,2024-03-25 05:22:00,2024-03-25 05:20:00,20.2,17.6,18.1,23.7,Sunny,0,-41.8,24,0.0,0.0,65.8,2024-03-25 06:07:00,2024-03-25 06:25:48.000000000,18.8,1
AX701,2024-02-06 13:52:00,2024-02-06 14:05:00,16.5,14.3,22.3,27.1,Sunny,0,-12.1,26,0.0,0.0,75.4,2024-02-06 14:37:00,2024-02-06 15:20:24.000000000,43.4,1
AX499,2024-03-04 19:31:00,2024-03-04 19:43:00,25.6,14.0,17.1,17.1,Sunny,1,12.4,0,0.0,12.4,42.7,2024-03-04 20:16:00,2024-03-04 20:25:42.000000000,9.7,0
AX936,2024-02-23 09:00:00,2024-02-23 09:01:00,20.6,7.7,41.4,11.1,Sunny,1,-14.1,0,0.0,0.0,62.0,2024-02-23 09:45:00,2024-02-23 10:03:00.000000000,18.0,1
AX604,2024-03-06 01:25:00,2024-03-06 01:27:00,18.9,15.4,26.1,16.6,Sunny,0,-23.8,15,0.0,0.0,60.0,2024-03-06 02:10:00,2024-03-06 02:27:00.000000000,17.0,1
AX599,2024-02-17 17:54:00,2024-02-17 18:38:00,18.3,9.5,15.0,21.5,Rainy,1,-18.9,0,5.59373833724659,0.0,42.09373833724659,2024-02-17 18:39:00,2024-02-17 19:20:05.624300232,41.0937383372,1
AX672,2024-02-29 11:57:00,2024-02-29 12:07:00,25.1,13.3,16.8,20.8,Sunny,1,7.9,0,0.0,7.9,41.900000000000006,2024-02-29 12:42:00,2024-02-29 12:48:54.000000000,6.9,0
AX237,2024-03-12 01:20:00,2024-03-12 01:16:00,18.7,18.2,17.5,24.4,Rainy,0,-47.8,23,5.239708839638616,0.0,70.13970883963862,2024-03-12 02:05:00,2024-03-12 02:26:08.382530376,21.1397088396,1
AX149,2024-01-02 23:17:00,2024-01-02 23:14:00,25.1,15.3,26.8,29.3,Sunny,1,-0.4,0,0.0,0.0,56.1,2024-01-03 00:02:00,2024-01-03 00:10:06.000000000,8.1,0
AX870,2024-03-27 23:41:00,2024-03-27 23:45:00,17.6,14.6,15.0,21.1,Sunny,1,-4.4,0,0.0,0.0,36.1,2024-03-28 00:26:00,2024-03-28 00:21:06.000000000,-4.9,0
AX718,2024-03-24 19:28:00,2024-03-24 19:28:00,23.6,12.1,16.8,18.0,Sunny,1,-22.1,0,0.0,0.0,40.400000000000006,2024-03-24 20:13:00,2024-03-24 20:08:24.000000000,-4.6,0
AX724,2024-03-20 14:16:00,2024-03-20 14:27:00,21.0,12.8,23.5,16.4,Foggy,0,35.3,26,15.565309580737546,35.3,86.06530958073755,2024-03-20 15:01:00,2024-03-20 15:53:03.918574841,52.06530958068333,1
AX961,2024-03-14 03:38:00,2024-03-14 03:43:00,15.2,21.3,24.5,19.1,Sunny,1,4.2,0,0.0,4.2,45.8,2024-03-14 04:23:00,2024-03-14 04:28:48.000000000,5.8,0
AX353,2024-01-28 19:57:00,2024-01-28 20:38:00,19.6,18.1,21.7,24.3,Rainy,1,-7.2,0,4.18399535215287,0.0,50.18399535215287,2024-01-28 20:42:00,2024-01-28 21:28:11.039721132,46.1839953522,1
AX729,2024-02-25 11:55:00,2024-02-25 11:51:00,10.0,13.2,22.5,17.0,Sunny,1,7.6,0,0.0,7.6,39.5,2024-02-25 12:40:00,2024-02-25 12:30:30.000000000,-9.5,0
AX809,2024-01-03 22:39:00,2024-01-03 22:39:00,16.3,14.6,16.4,23.0,Foggy,1,-0.9,0,12.003394576351067,0.0,51.40339457635106,2024-01-03 23:24:00,2024-01-03 23:30:24.203674584,6.4033945764,0
AX948,2024-03-17 16:32:00,2024-03-17 16:32:00,12.1,16.0,27.7,14.6,Sunny,1,-4.2,0,0.0,0.0,43.7,2024-03-17 17:17:00,2024-03-17 17:15:42.000000000,-1.3,0
AX976,2024-02-29 23:08:00,2024-02-29 23:08:00,30.0,16.8,15.0,19.9,Sunny,1,-7.0,0,0.0,0.0,45.0,2024-02-29 23:53:00,2024-02-29 23:53:00.000000000,0.0,0
AX662,2024-01-21 14:29:00,2024-01-21 14:45:00,12.2,14.9,24.0,12.3,Rainy,1,-17.9,0,5.575963164241307,0.0,44.47596316424131,2024-01-21 15:14:00,2024-01-21 15:29:28.557789852,15.475963164200001,1
AX856,2024-02-03 18:24:00,2024-02-03 18:24:00,32.9,7.9,35.7,17.2,Sunny,1,5.7,0,0.0,5.7,68.6,2024-02-03 19:09:00,2024-02-03 19:32:36.000000000,23.6,1
AX525,2024-02-22 04:27:00,2024-02-22 04:37:00,22.6,14.9,22.8,27.4,Rainy,1,-11.6,0,4.206313318715039,0.0,54.40631331871504,2024-02-22 05:12:00,2024-02-22 05:31:24.378799122,19.406313318699997,1
AX646,2024-01-03 21:10:00,2024-01-03 21:15:00,17.4,14.6,16.6,21.3,Sunny,1,7.4,0,0.0,7.4,37.900000000000006,2024-01-03 21:55:00,2024-01-03 21:52:54.000000000,-2.1,0
AX401,2024-03-27 06:10:00,2024-03-27 06:11:00,24.0,23.2,24.3,19.3,Rainy,0,7.1,19,4.670719859687578,7.1,71.97071985968758,2024-03-27 06:55:00,2024-03-27 07:22:58.243191582,27.9707198597,1
AX680,2024-01-08 17:09:00,2024-01-08 17:15:00,16.8,25.8,23.2,21.4,Sunny,1,4.5,0,0.0,4.5,49.0,2024-01-08 17:54:00,2024-01-08 18:04:00.000000000,10.0,0
AX448,2024-03-10 06:30:00,2024-03-10 06:28:00,13.0,17.6,26.1,22.6,Sunny,1,-16.3,0,0.0,0.0,48.7,2024-03-10 07:15:00,2024-03-10 07:16:42.000000000,1.7,0
AX931,2024-01-19 01:36:00,2024-01-19 01:33:00,20.4,12.3,26.0,21.6,Sunny,1,-22.7,0,0.0,0.0,47.6,2024-01-19 02:21:00,2024-01-19 02:20:36.000000000,-0.4,0
AX148,2024-01-09 06:56:00,2024-01-09 07:25:00,23.5,17.7,30.8,21.1,Rainy,0,-10.5,16,5.436543449881132,0.0,75.73654344988113,2024-01-09 07:41:00,2024-01-09 08:40:44.192606994,59.7365434499,1
AX173,2024-01-08 15:56:00,2024-01-08 15:56:00,26.4,8.2,22.0,15.0,Sunny,1,-9.9,0,0.0,0.0,48.4,2024-01-08 16:41:00,2024-01-08 16:44:24.000000000,3.4,0
AX803,2024-01-28 05:56:00,2024-01-28 05:55:00,22.5,12.9,20.0,12.6,Sunny,1,-15.8,0,0.0,0.0,42.5,2024-01-28 06:41:00,2024-01-28 06:37:30.000000000,-3.5,0
AX360,2024-01-10 17:41:00,2024-01-10 17:40:00,17.4,8.5,20.1,23.6,Sunny,1,5.3,0,0.0,5.3,43.7,2024-01-10 18:26:00,2024-01-10 18:23:42.000000000,-2.3,0
AX455,2024-03-24 15:58:00,2024-03-24 16:02:00,26.9,17.2,21.1,13.5,Rainy,0,3.8,24,5.780972320723084,3.8,77.78097232072308,2024-03-24 16:43:00,2024-03-24 17:19:46.858339242,36.7809723207,1
AX681,2024-01-26 15:43:00,2024-01-26 16:34:00,25.8,10.2,26.7,21.8,Sunny,1,1.4,0,0.0,1.4,52.5,2024-01-26 16:28:00,2024-01-26 17:26:30.000000000,58.5,1
AX701,2024-03-19 22:54:00,2024-03-19 23:11:00,21.3,13.9,16.7,25.0,Sunny,0,11.6,29,0.0,11.6,70.7,2024-03-19 23:39:00,2024-03-20 00:21:42.000000000,42.7,1
AX359,2024-03-12 19:04:00,2024-03-12 19:04:00,26.1,14.8,19.3,14.8,Sunny,1,-6.4,0,0.0,0.0,45.400000000000006,2024-03-12 19:49:00,2024-03-12 19:49:24.000000000,0.4,0
AX737,2024-02-26 06:07:00,2024-02-26 06:24:00,30.9,14.9,25.3,16.7,Sunny,1,-26.1,0,0.0,0.0,56.2,2024-02-26 06:52:00,2024-02-26 07:20:12.000000000,28.2,1
AX842,2024-03-19 14:37:00,2024-03-19 14:38:00,17.3,13.1,32.2,19.2,Rainy,1,11.0,0,5.700555916035982,11.0,57.10055591603599,2024-03-19 15:22:00,2024-03-19 15:35:06.033354960,13.100555916,0
AX394,2024-02-04 17:36:00,2024-02-04 17:33:00,15.5,16.3,19.7,15.6,Sunny,1,-2.8,0,0.0,0.0,36.0,2024-02-04 18:21:00,2024-02-04 18:09:00.000000000,-12.0,0
AX740,2024-01-17 03:24:00,2024-01-17 03:22:00,17.1,10.0,27.1,15.5,Rainy,1,6.8,0,5.125180364140437,6.8,49.32518036414044,2024-01-17 04:09:00,2024-01-17 04:11:19.510821846,2.3251803641,0
AX891,2024-02-13 18:27:00,2024-02-13 18:25:00,13.3,22.0,23.7,17.3,Sunny,1,-3.0,0,0.0,0.0,45.7,2024-02-13 19:12:00,2024-02-13 19:10:42.000000000,-1.3,0
AX412,2024-03-20 09:13:00,2024-03-20 09:32:00,23.0,10.9,28.0,16.1,Rainy,1,-18.7,0,4.590636410814841,0.0,55.59063641081484,2024-03-20 09:58:00,2024-03-20 10:27:35.438184648,29.590636410800002,1
AX711,2024-03-26 15:51:00,2024-03-26 16:24:00,12.0,15.2,25.4,22.4,Sunny,1,-27.8,0,0.0,0.0,47.8,2024-03-26 16:36:00,2024-03-26 17:11:48.000000000,35.8,1
AX937,2024-01-28 01:45:00,2024-01-28 01:43:00,26.3,17.5,25.2,20.4,Sunny,0,4.5,19,0.0,4.5,70.5,2024-01-28 02:30:00,2024-01-28 02:53:30.000000000,23.5,1
AX908,2024-03-13 04:56:00,2024-03-13 04:56:00,16.6,17.7,40.3,12.8,Sunny,1,-15.8,0,0.0,0.0,58.0,2024-03-13 05:41:00,2024-03-13 05:54:00.000000000,13.0,0
AX281,2024-01-02 01:02:00,2024-01-02 01:36:00,26.8,18.1,42.6,28.6,Rainy,1,5.8,0,5.609495609507647,5.8,76.80949560950765,2024-01-02 01:47:00,2024-01-02 02:52:48.569736570,65.80949560949999,1
AX785,2024-02-07 09:16:00,2024-02-07 09:29:00,10.0,8.6,23.4,18.5,Rainy,1,-39.9,0,4.674979147761771,0.0,46.574979147761766,2024-02-07 10:01:00,2024-02-07 10:15:34.498748868,14.5749791478,0
AX927,2024-03-10 05:54:00,2024-03-10 05:54:00,18.1,11.3,19.5,19.7,Sunny,0,0.1,17,0.0,0.1,56.2,2024-03-10 06:39:00,2024-03-10 06:50:12.000000000,11.2,0
AX463,2024-01-03 14:50:00,2024-01-03 14:51:00,13.5,15.5,26.5,17.4,Snowy,0,-1.2,23,35.85590698227553,0.0,102.75590698227553,2024-01-03 15:35:00,2024-01-03 16:33:45.354418938,58.7559069823,1
AX287,2024-01-30 18:25:00,2024-01-30 18:41:00,26.8,16.9,28.6,19.9,Sunny,1,14.3,0,0.0,14.3,55.400000000000006,2024-01-30 19:10:00,2024-01-30 19:36:24.000000000,26.4,1
AX668,2024-02-07 08:51:00,2024-02-07 08:47:00,28.4,20.0,32.9,15.5,Sunny,1,-16.0,0,0.0,0.0,61.3,2024-02-07 09:36:00,2024-02-07 09:48:18.000000000,12.3,0
AX642,2024-01-03 18:41:00,2024-01-03 19:02:00,10.0,12.9,15.0,13.2,Sunny,0,-10.4,25,0.0,0.0,53.2,2024-01-03 19:26:00,2024-01-03 19:55:12.000000000,29.2,1
AX695,2024-02-12 06:08:00,2024-02-12 06:04:00,24.3,11.4,22.5,18.3,Sunny,1,13.9,0,0.0,13.9,46.8,2024-02-12 06:53:00,2024-02-12 06:50:48.000000000,-2.2,0
AX763,2024-02-06 13:15:00,2024-02-06 13:33:00,25.3,12.8,22.0,27.2,Sunny,1,10.9,0,0.0,10.9,49.2,2024-02-06 14:00:00,2024-02-06 14:22:12.000000000,22.2,1
AX647,2024-01-15 13:06:00,2024-01-15 13:02:00,21.6,24.0,20.2,22.8,Sunny,1,-18.0,0,0.0,0.0,44.2,2024-01-15 13:51:00,2024-01-15 13:46:12.000000000,-4.8,0
AX824,2024-02-15 22:14:00,2024-02-15 22:43:00,22.9,21.0,16.0,26.1,Sunny,0,-25.2,20,0.0,0.0,62.1,2024-02-15 22:59:00,2024-02-15 23:45:06.000000000,46.1,1
AX507,2024-03-07 13:32:00,2024-03-07 13:28:00,22.6,14.3,23.7,17.1,Rainy,1,-8.0,0,5.14420444194463,0.0,51.44420444194463,2024-03-07 14:17:00,2024-03-07 14:19:26.652266514,2.4442044418999997,0
AX975,2024-03-04 06:23:00,2024-03-04 06:51:00,24.3,20.1,29.2,15.9,Sunny,1,5.4,0,0.0,5.4,53.5,2024-03-04 07:08:00,2024-03-04 07:44:30.000000000,36.5,1
AX717,2024-03-04 22:04:00,2024-03-04 22:00:00,14.5,12.7,17.5,17.4,Sunny,1,0.5,0,0.0,0.5,34.9,2024-03-04 22:49:00,2024-03-04 22:34:54.000000000,-14.1,0
AX513,2024-01-31 09:04:00,2024-01-31 09:01:00,26.0,18.8,25.5,22.6,Sunny,1,-11.6,0,0.0,0.0,51.5,2024-01-31 09:49:00,2024-01-31 09:52:30.000000000,3.5,0
AX441,2024-03-22 18:09:00,2024-03-22 18:36:00,21.0,9.5,27.5,25.1,Sunny,0,23.0,18,0.0,23.0,70.6,2024-03-22 18:54:00,2024-03-22 19:46:36.000000000,52.6,1
